"northing","easting","resistivity","is.ns","track"
3.6158,.3561,55.62,1,"2"
3.6114,.3559,57.13,1,"2"
3.6069,.3557,58.09,1,"2"
3.6025,.3555,57.72,1,"2"
3.5981,.3553,56.59,1,"2"
3.5936,.3551,55.38,1,"2"
3.5892,.3549,54.4,1,"2"
3.5848,.3547,54.04,1,"2"
3.5803000000000003,.3545,54.6,1,"2"
3.5759000000000003,.3543,55.72,1,"2"
3.5715,.3541,56.61,1,"2"
3.5671,.3539,57.12,1,"2"
3.5625999999999998,.3537,57.82,1,"2"
3.5582,.3535,59.1,1,"2"
3.5538000000000003,.3533,60.69,1,"2"
3.5493,.3531,62.39,1,"2"
3.5449,.3529,64.31,1,"2"
3.5405,.3527,66.44,1,"2"
3.536,.3525,68.73,1,"2"
3.5316,.3523,71.66,1,"2"
3.5271999999999997,.3521,75.67,1,"2"
3.5228,.3519,79.83,1,"2"
3.5183,.3517,81.77,1,"2"
3.5139,.3515,79.37,1,"2"
3.5095,.3513,72.7,1,"2"
3.505,.3511,64.68,1,"2"
3.5006,.351,59.2,1,"2"
3.4962,.3508,57.86,1,"2"
3.4917,.3505,58.13,1,"2"
3.4873000000000003,.3504,55.63,1,"2"
3.4829,.3502,49.29,1,"2"
3.4784,.35,43.39,1,"2"
3.474,.3498,42.94,1,"2"
3.4696,.3496,47.72,1,"2"
3.4652,.3494,53.09,1,"2"
3.4606999999999997,.3492,56.14,1,"2"
3.4563,.349,57.75,1,"2"
3.4519,.3488,59.16,1,"2"
3.4474,.3486,60.1,1,"2"
3.443,.3484,60.68,1,"2"
3.4386,.3482,62.17,1,"2"
3.4341,.348,64.7,1,"2"
3.4297,.3478,66.55,1,"2"
3.4253,.3476,66.48,1,"2"
3.4209,.3474,65.53,1,"2"
3.4164,.3472,65.46,1,"2"
3.412,.347,66.55,1,"2"
2.686,.344,58.52,1,"2"
2.6803000000000003,.3442,57.14,1,"2"
2.6745,.3444,54.57,1,"2"
2.6688,.3446,51.15,1,"2"
2.6631,.3448,48.17,1,"2"
2.6573,.345,47.21,1,"2"
2.6515999999999997,.3452,48.83,1,"2"
2.6459,.3454,51.71,1,"2"
2.6401,.3456,53.45,1,"2"
2.6344000000000003,.3458,52.51,1,"2"
2.6287,.346,49.59,1,"2"
2.6229,.3462,46.73,1,"2"
2.6172,.3464,45.32,1,"2"
2.6115,.3466,45.17,1,"2"
2.6056999999999997,.3468,45.34,1,"2"
2.6,.347,45.31,1,"2"
2.5943,.3472,45.39,1,"2"
2.5885,.3474,46.09,1,"2"
2.5828,.3476,47.35,1,"2"
2.5770999999999997,.3478,48.53,1,"2"
2.5713000000000004,.348,48.96,1,"2"
2.5656,.3482,48.52,1,"2"
2.5599000000000003,.3484,47.65,1,"2"
2.5541,.3486,46.97,1,"2"
2.5484,.3488,46.72,1,"2"
2.5427,.349,46.56,1,"2"
2.5369,.3492,46.15,1,"2"
2.5311999999999997,.3494,45.68,1,"2"
2.5255,.3496,45.71,1,"2"
2.5197,.3498,46.34,1,"2"
2.514,.35,46.85,1,"2"
2.5083,.3502,46.38,1,"2"
2.5025,.3504,44.94,1,"2"
2.4968000000000004,.3506,43.58,1,"2"
2.4911,.3508,43.39,1,"2"
2.4853,.351,44.42,1,"2"
2.4796,.3512,45.9,1,"2"
2.4739,.3514,46.99,1,"2"
2.4680999999999997,.3516,47.29,1,"2"
2.4624,.3518,47.22,1,"2"
2.4566999999999997,.352,48.69,1,"2"
2.4509000000000003,.3522,54.11,1,"2"
2.4452,.3524,63.41,1,"2"
2.4395,.3526,72.93,1,"2"
2.4337,.3528,78.6,1,"2"
2.428,.353,79.8,1,"2"
3.223,.359,53.92,1,"2"
3.2315,.3583,59.58,1,"2"
3.2399,.35760000000000003,65.57,1,"2"
3.2484,.3569,66.97,1,"2"
3.2569,.3561,62.18,1,"2"
3.2654,.3554,54.93,1,"2"
3.2739000000000003,.3547,51.01,1,"2"
3.2823,.354,52.99,1,"2"
3.2908000000000004,.3533,58.39,1,"2"
3.2993,.3526,62.73,1,"2"
3.3078000000000003,.3519,64.19,1,"2"
3.3162,.3511,64.41,1,"2"
3.3247,.3504,64.84,1,"2"
3.3331999999999997,.3497,64.01,1,"2"
3.3417,.349,59.99,1,"2"
3.3501,.3483,54.28,1,"2"
3.3586,.3476,51.27,1,"2"
3.3670999999999998,.3469,53.57,1,"2"
3.3756,.3461,59.32,1,"2"
3.384,.3454,64.84,1,"2"
3.3925,.3447,68.34,1,"2"
3.401,.344,70.22,1,"2"
3.202,.353,56.19,1,"2"
3.1974,.3529,56.03,1,"2"
3.1927,.3529,55.65,1,"2"
3.1881,.3528,55.28,1,"2"
3.1834000000000002,.3527,55.68,1,"2"
3.1788000000000003,.3526,57.3,1,"2"
3.1740999999999997,.3525,59.2,1,"2"
3.1695,.3525,59.6,1,"2"
3.1648,.3524,57.91,1,"2"
3.1601999999999997,.3523,55.37,1,"2"
3.1555,.3523,53.49,1,"2"
3.1509,.3522,52.62,1,"2"
3.1462,.3521,52.23,1,"2"
3.1416,.352,51.9,1,"2"
3.1369000000000002,.352,51.75,1,"2"
3.1323000000000003,.3519,52.14,1,"2"
3.1275999999999997,.3518,53.22,1,"2"
3.123,.3517,54.46,1,"2"
3.1183,.3517,54.94,1,"2"
3.1136999999999997,.3516,54.27,1,"2"
3.109,.3515,53.05,1,"2"
3.1044,.3514,52.21,1,"2"
3.0997,.3514,52.06,1,"2"
3.0951,.3513,52.18,1,"2"
3.0904000000000003,.3512,52.05,1,"2"
3.0858000000000003,.3511,51.53,1,"2"
3.0810999999999997,.3511,50.85,1,"2"
3.0765,.351,50.35,1,"2"
3.0719000000000003,.3509,50.46,1,"2"
3.0671999999999997,.3509,51.68,1,"2"
3.0625999999999998,.3508,54.04,1,"2"
3.0579,.3507,56.34,1,"2"
3.0533,.3506,56.72,1,"2"
3.0486,.3505,54.56,1,"2"
3.044,.3505,51.32,1,"2"
3.0393000000000003,.3504,49.18,1,"2"
3.0347,.3503,49.03,1,"2"
3.03,.3503,49.97,1,"2"
3.0254000000000003,.3502,50.71,1,"2"
3.0206999999999997,.3501,50.84,1,"2"
3.0161,.35,50.96,1,"2"
3.0114,.35,51.58,1,"2"
3.0068,.3499,52.52,1,"2"
3.0021,.3498,53.19,1,"2"
2.9975,.3497,53.42,1,"2"
2.9928000000000003,.3497,53.51,1,"2"
2.9882,.3496,53.58,1,"2"
2.9835,.3495,53.39,1,"2"
2.9789,.3494,52.79,1,"2"
2.9741999999999997,.3494,51.96,1,"2"
2.9696,.3493,51.18,1,"2"
2.9649,.3492,50.54,1,"2"
2.9603,.3491,50.07,1,"2"
2.9556,.3491,49.85,1,"2"
2.951,.349,50,1,"2"
2.9464,.3489,50.51,1,"2"
2.9417,.3489,51.11,1,"2"
2.9371,.3488,51.47,1,"2"
2.9324,.3487,51.45,1,"2"
2.9278000000000004,.3486,51.22,1,"2"
2.9231,.3485,51.12,1,"2"
2.9185,.3485,51.23,1,"2"
2.9138,.3484,51.37,1,"2"
2.9092,.3483,51.32,1,"2"
2.9045,.3483,50.99,1,"2"
2.8999,.3482,50.36,1,"2"
2.8952,.3481,49.4,1,"2"
2.8906,.348,48.33,1,"2"
2.8859,.348,47.63,1,"2"
2.8813,.3479,47.56,1,"2"
2.8766,.3478,47.91,1,"2"
2.872,.3477,48.36,1,"2"
2.8673,.3477,48.89,1,"2"
2.8627,.3476,49.67,1,"2"
2.858,.3475,50.76,1,"2"
2.8534,.3474,52.02,1,"2"
2.8487,.3474,53.46,1,"2"
2.8441,.3473,55.46,1,"2"
2.8394,.3472,58.16,1,"2"
2.8348,.3471,60.63,1,"2"
2.8301,.3471,61.37,1,"2"
2.8255,.347,60.05,1,"2"
2.8209,.3469,58.15,1,"2"
2.8162,.3469,57.31,1,"2"
2.8116,.3468,57.72,1,"2"
2.8069,.3467,58.45,1,"2"
2.8023000000000002,.3466,58.77,1,"2"
2.7976,.3465,58.73,1,"2"
2.793,.3465,58.35,1,"2"
2.7883,.3464,57.2,1,"2"
2.7836999999999996,.3463,55.16,1,"2"
2.779,.3463,53.17,1,"2"
2.7744,.3462,52.37,1,"2"
2.7697,.3461,52.58,1,"2"
2.7651,.346,52.38,1,"2"
2.7604,.346,51,1,"2"
2.7558000000000002,.3459,49.37,1,"2"
2.7511,.3458,48.86,1,"2"
2.7465,.3457,49.48,1,"2"
2.7418,.3457,50.01,1,"2"
2.7371999999999996,.3456,49.97,1,"2"
2.7325,.3455,50.44,1,"2"
2.7279,.3454,52.72,1,"2"
2.7232,.3454,56.86,1,"2"
2.7186,.3453,61.84,1,"2"
2.7139,.3452,66.21,1,"2"
2.7093000000000003,.3451,68.28,1,"2"
2.7046,.3451,67.02,1,"2"
2.7,.345,63.56,1,"2"
.469,.564,37.72,1,"3"
.4601,.5641,49.01,1,"3"
.4511,.5641,68.02,1,"3"
.4422,.5642,89,1,"3"
.4333,.5642999999999999,105.93,1,"3"
.4243,.5642999999999999,117.49,1,"3"
.4154,.5644,126.18,1,"3"
.4065,.5645,133.57,1,"3"
.3975,.5645,137.82,1,"3"
.3886,.5646,135.67,1,"3"
.3797,.5647000000000001,126.23,1,"3"
.3707,.5647000000000001,112.76,1,"3"
.3618,.5648,100.39,1,"3"
.3529,.5649,92.41,1,"3"
.3439,.5649,88.81,1,"3"
.335,.565,87.82,1,"3"
.549,.57,68.71,1,"3"
.5577000000000001,.5699,68.11,1,"3"
.5665,.5698,67.44,1,"3"
.5752,.5697000000000001,67.66,1,"3"
.584,.5696,69.52,1,"3"
.5927,.5695,72.76,1,"3"
.6015,.5692999999999999,76.22,1,"3"
.6102000000000001,.5692,78.71,1,"3"
.619,.5691,79.95,1,"3"
.6277,.569,80.79,1,"3"
.6364,.5689,82.44,1,"3"
.6452,.5688,85.28,1,"3"
.6538999999999999,.5687000000000001,88.53,1,"3"
.6627000000000001,.5686,91.32,1,"3"
.6714,.5685,93.77,1,"3"
.6802,.5684,96.47,1,"3"
.6889,.5682999999999999,99.2,1,"3"
.6976,.5682,100.95,1,"3"
.7064,.5681,101.38,1,"3"
.7151000000000001,.568,101.35,1,"3"
.7239,.5678,101.52,1,"3"
.7326,.5677000000000001,100.93,1,"3"
.7414,.5676,97.96,1,"3"
.7501,.5675,92.43,1,"3"
.7587999999999999,.5674,86.48,1,"3"
.7676000000000001,.5672999999999999,83.05,1,"3"
.7763,.5672,83.77,1,"3"
.7851,.5671,87.37,1,"3"
.7938,.567,89.89,1,"3"
.8026,.5669,87.66,1,"3"
.8112999999999999,.5668,81.14,1,"3"
.82,.5667000000000001,74.85,1,"3"
.8288,.5666,72.68,1,"3"
.8375,.5665,74.05,1,"3"
.8462999999999999,.5662999999999999,75.63,1,"3"
.855,.5662,75.37,1,"3"
.8637999999999999,.5661,73.93,1,"3"
.8725,.566,72.95,1,"3"
.8813,.5659,73.23,1,"3"
.89,.5658,74.57,1,"3"
.8987999999999999,.5657000000000001,76.12,1,"3"
.9075,.5656,76.61,1,"3"
.9162,.5655,74.89,1,"3"
.925,.5654,71.16,1,"3"
.9337000000000001,.5652999999999999,67.22,1,"3"
.9425,.5652,65.08,1,"3"
.9512,.565,65.45,1,"3"
.96,.565,67.55,1,"3"
.9687,.5648,69.98,1,"3"
.9773999999999999,.5647000000000001,71.6,1,"3"
.9862000000000001,.5646,72.11,1,"3"
.9949,.5645,72.09,1,"3"
1.0037,.5644,72.29,1,"3"
1.0124,.5642999999999999,73.01,1,"3"
1.0212,.5642,73.99,1,"3"
1.0299,.5641,75.04,1,"3"
1.0387,.564,76.25,1,"3"
1.0474,.5639,77.72,1,"3"
1.0560999999999998,.5638,79.31,1,"3"
1.0649000000000002,.5637000000000001,80.85,1,"3"
1.0735999999999999,.5635,82.14,1,"3"
1.0824,.5634,82.88,1,"3"
1.0911,.5632999999999999,82.85,1,"3"
1.0997999999999999,.5632,82.46,1,"3"
1.1085999999999998,.5631,82.57,1,"3"
1.1173,.563,83.44,1,"3"
1.1260999999999999,.5629,84.24,1,"3"
1.1348,.5628,83.99,1,"3"
1.1436,.5627000000000001,82.82,1,"3"
1.1522999999999999,.5626,81.99,1,"3"
1.1610999999999998,.5625,82.5,1,"3"
1.1698,.5624,84.02,1,"3"
1.1785999999999999,.5622999999999999,85.29,1,"3"
1.1873,.5622,85.49,1,"3"
1.196,.562,84.95,1,"3"
1.2047999999999999,.5619,84.52,1,"3"
1.2135,.5618,84.6,1,"3"
1.2223,.5617000000000001,84.9,1,"3"
1.231,.5616,85.22,1,"3"
1.2398,.5615,85.84,1,"3"
1.2485,.5614,87.07,1,"3"
1.2572,.5612999999999999,88.65,1,"3"
1.266,.5612,90.11,1,"3"
1.2747,.5611,91.26,1,"3"
1.2835,.561,91.96,1,"3"
1.2922,.5609,91.82,1,"3"
1.301,.5608,90.62,1,"3"
1.3097,.5607000000000001,88.71,1,"3"
1.3184,.5605,86.41,1,"3"
1.3272,.5604,83.36,1,"3"
1.3359,.5602999999999999,79.25,1,"3"
1.3447,.5602,74.96,1,"3"
1.3534000000000002,.5601,72.46,1,"3"
1.3622,.56,73.18,1,"3"
1.3709,.5599,76.52,1,"3"
1.3797000000000001,.5598,80.19,1,"3"
1.3884,.5597000000000001,82.16,1,"3"
1.3971,.5596,82.19,1,"3"
1.4059000000000001,.5595,81.29,1,"3"
1.4145999999999999,.5594,80.38,1,"3"
1.4234,.5592999999999999,79.68,1,"3"
1.4321,.5591,79.08,1,"3"
1.4409,.559,78.56,1,"3"
1.4496,.5589,78.35,1,"3"
1.4583,.5588,78.94,1,"3"
1.4670999999999998,.5587000000000001,80.44,1,"3"
1.4758,.5586,81.73,1,"3"
1.4846,.5585,80.94,1,"3"
1.4932999999999998,.5584,77.47,1,"3"
1.5021,.5582999999999999,72.9,1,"3"
1.5108,.5582,69.34,1,"3"
1.5195999999999998,.5581,67.5,1,"3"
1.5283,.558,67.08,1,"3"
1.537,.5578,67.97,1,"3"
1.5458,.5578,70.05,1,"3"
1.5545,.5576,72.49,1,"3"
1.5633,.5575,74.35,1,"3"
1.572,.5574,75.64,1,"3"
1.5808,.5572999999999999,77.08,1,"3"
1.5895,.5572,79.02,1,"3"
1.5983,.5571,81.09,1,"3"
1.607,.557,82.67,1,"3"
3.312,.538,78.62,1,"3"
3.3076,.538,81.29,1,"3"
3.3033,.5381,83.71,1,"3"
3.2989,.5382,84.7,1,"3"
3.2946,.5382,84.8,1,"3"
3.2902,.5383,86.13,1,"3"
3.2858,.5383,89.9,1,"3"
3.2815,.5384,94.14,1,"3"
3.2771,.5384,95.17,1,"3"
3.2728,.5385,91.61,1,"3"
3.2684,.5385,85.98,1,"3"
3.2641,.5386,81.84,1,"3"
3.2596999999999996,.5387000000000001,80.42,1,"3"
3.2553,.5387000000000001,80.71,1,"3"
3.251,.5388,81.37,1,"3"
3.2466,.5388,81.79,1,"3"
3.2423,.5388999999999999,81.89,1,"3"
3.2379000000000002,.5388999999999999,81.7,1,"3"
3.2335,.539,81.17,1,"3"
3.2291999999999996,.539,80.19,1,"3"
3.2248,.5391,78.95,1,"3"
3.2205,.5391,78.06,1,"3"
3.2161,.5392,78.07,1,"3"
3.2118,.5393,78.85,1,"3"
3.2074000000000003,.5393,79.78,1,"3"
3.203,.5393,80.36,1,"3"
3.1986999999999997,.5394,80.55,1,"3"
3.1943,.5395,80.68,1,"3"
3.1899,.5395,80.59,1,"3"
3.1856,.5396,79.16,1,"3"
3.1812,.5396,75.63,1,"3"
3.1769000000000003,.5397000000000001,71.06,1,"3"
3.1725,.5397000000000001,67.62,1,"3"
3.1681999999999997,.5398,66.44,1,"3"
3.1638,.5398,67.19,1,"3"
3.1594,.5398999999999999,68.8,1,"3"
3.1551,.54,69.94,1,"3"
3.1506999999999996,.54,69.55,1,"3"
3.1464000000000003,.5401,67.91,1,"3"
3.142,.5401,65.97,1,"3"
3.1376,.5402,63.65,1,"3"
3.1333,.5402,60.54,1,"3"
3.1289000000000002,.5403,57.95,1,"3"
3.1246,.5403,58.1,1,"3"
3.1201999999999996,.5404,61.17,1,"3"
3.1159,.5404,65.06,1,"3"
3.1115,.5405,68.28,1,"3"
3.1071,.5405,71.18,1,"3"
3.1028000000000002,.5406,73.82,1,"3"
3.0984000000000003,.5407000000000001,74.08,1,"3"
3.0941,.5407000000000001,70.04,1,"3"
3.0896999999999997,.5408,63.6,1,"3"
3.0853,.5408,59.58,1,"3"
3.081,.5408999999999999,60.69,1,"3"
3.0766,.5408999999999999,65.26,1,"3"
3.0723000000000003,.541,70.16,1,"3"
3.0679000000000003,.541,74.14,1,"3"
3.0636,.5411,78.13,1,"3"
3.0591999999999997,.5412,83.24,1,"3"
3.0548,.5412,88.17,1,"3"
3.0505,.5413,88.33,1,"3"
3.0461,.5413,80.39,1,"3"
3.0418000000000003,.5414,69.07,1,"3"
3.0374,.5414,65.3,1,"3"
3.033,.5415,73.57,1,"3"
3.0286999999999997,.5415,84.64,1,"3"
3.0243,.5416,85.78,1,"3"
3.02,.5416,76.41,1,"3"
3.0156,.5417000000000001,68.66,1,"3"
3.0113000000000003,.5418,73.14,1,"3"
3.0069,.5418,87.95,1,"3"
3.0025,.5418,101.23,1,"3"
2.9981999999999998,.5418999999999999,102.61,1,"3"
2.9938000000000002,.542,91.78,1,"3"
2.9894000000000003,.542,76.99,1,"3"
2.9851,.5421,66.61,1,"3"
2.9806999999999997,.5421,62.99,1,"3"
2.9764,.5422,63.94,1,"3"
2.972,.5422,66.84,1,"3"
2.9677,.5423,69.93,1,"3"
2.9633000000000003,.5423,71.45,1,"3"
2.9589000000000003,.5424,70.56,1,"3"
2.9546,.5425,68.92,1,"3"
2.9501999999999997,.5425,69.31,1,"3"
2.9459,.5426,72.5,1,"3"
2.9415,.5426,76.89,1,"3"
2.9371,.5427000000000001,80.91,1,"3"
2.9328000000000003,.5427000000000001,84.15,1,"3"
2.9284,.5428,86.45,1,"3"
2.9240999999999997,.5428,87.67,1,"3"
2.9196999999999997,.5428999999999999,88.36,1,"3"
2.9154,.5428999999999999,89.36,1,"3"
2.911,.543,90.73,1,"3"
.683,.756,79.85,1,"4"
.6924,.7559,80.58,1,"4"
.7018,.7557999999999999,81.25,1,"4"
.7112,.7557,81.24,1,"4"
.7206,.7556,80.51,1,"4"
.73,.7555,79.96,1,"4"
.7394,.7555,80.38,1,"4"
.7487999999999999,.7554,81.11,1,"4"
.7582000000000001,.7553,80.52,1,"4"
.7676000000000001,.7552000000000001,78.24,1,"4"
.777,.7551,76,1,"4"
.7864,.755,75.39,1,"4"
.7958,.7549,75.92,1,"4"
.8052,.7547999999999999,76.41,1,"4"
.8146,.7547999999999999,77.34,1,"4"
.824,.7547,79.91,1,"4"
.8334,.7546,83.18,1,"4"
.8428,.7545,84.27,1,"4"
.8522000000000001,.7544,81.91,1,"4"
.8616,.7543,78.32,1,"4"
.871,.7542000000000001,77.19,1,"4"
.8804,.7541,80.48,1,"4"
.8897999999999999,.754,86.9,1,"4"
.8992,.754,92.89,1,"4"
.9086000000000001,.7539,95.41,1,"4"
.918,.7537999999999999,94.22,1,"4"
.9274,.7537,91.31,1,"4"
.9368,.7536,88.15,1,"4"
.9462,.7535,84.48,1,"4"
.9556,.7534,80.48,1,"4"
.965,.7533,78.58,1,"4"
.9743999999999999,.7532000000000001,81.39,1,"4"
.9838,.7532000000000001,87.81,1,"4"
.9932000000000001,.7531,93.36,1,"4"
1.0026,.753,94.84,1,"4"
1.012,.7529,93.35,1,"4"
1.0214,.7527999999999999,91.76,1,"4"
1.0308,.7527,90.67,1,"4"
1.0402,.7526,88.55,1,"4"
1.0495999999999999,.7525,84.88,1,"4"
1.059,.7524,81.39,1,"4"
1.0684,.7523,79.32,1,"4"
1.0777999999999999,.7523,76.95,1,"4"
1.0872,.7522000000000001,71.44,1,"4"
1.0966,.7521,62.87,1,"4"
1.106,.752,54.83,1,"4"
1.454,.78,101.1,1,"4"
1.4442000000000002,.7787000000000001,101.06,1,"4"
1.4344000000000001,.7773,100.72,1,"4"
1.4247,.776,99.51,1,"4"
1.4149,.7747,96.74,1,"4"
1.4051,.7733,92.49,1,"4"
1.3953,.772,88.15,1,"4"
1.3856,.7707,85.71,1,"4"
1.3758,.7693,86.08,1,"4"
1.366,.768,88,1,"4"
1.3562,.7667,88.94,1,"4"
1.3464,.7653,87.72,1,"4"
1.3367,.764,86.1,1,"4"
1.3269000000000002,.7627,86.52,1,"4"
1.3171,.7613,87.82,1,"4"
1.3073,.76,85.12,1,"4"
1.2975999999999999,.7587,75.59,1,"4"
1.2878,.7573,62.84,1,"4"
1.278,.756,53.39,1,"4"
1.2682,.7547,49.81,1,"4"
1.2584000000000002,.7533,49.51,1,"4"
1.2487000000000001,.752,49.09,1,"4"
1.2389000000000001,.7507,47.29,1,"4"
1.2290999999999999,.7493,43.85,1,"4"
1.2193,.748,38.47,1,"4"
1.2096,.7467,31.79,1,"4"
1.1998,.7453,25.92,1,"4"
1.19,.744,22.72,1,"4"
1.6,.965,98.4,1,"5"
1.5954000000000002,.965,98.45,1,"5"
1.5909,.9649,98.73,1,"5"
1.5863,.9649,99.15,1,"5"
1.5817999999999999,.9648,99.21,1,"5"
1.5772,.9648,98.39,1,"5"
1.5726,.9647,96.64,1,"5"
1.5680999999999998,.9647,94.34,1,"5"
1.5635,.9646,91.79,1,"5"
1.559,.9646,88.8,1,"5"
1.5544,.9645,85.24,1,"5"
1.5497999999999998,.9645,81.56,1,"5"
1.5453,.9645,78.76,1,"5"
1.5407,.9643999999999999,77.48,1,"5"
1.5362,.9643999999999999,77.59,1,"5"
1.5315999999999999,.9642999999999999,78.48,1,"5"
1.527,.9642999999999999,79.56,1,"5"
1.5225,.9642000000000001,80.38,1,"5"
1.5179,.9642000000000001,80.63,1,"5"
1.5134,.9641000000000001,80.2,1,"5"
1.5088,.9641000000000001,79.39,1,"5"
1.5042,.964,78.69,1,"5"
1.4997,.964,78.51,1,"5"
1.4950999999999999,.964,78.85,1,"5"
1.4906,.9639,79.15,1,"5"
1.486,.9639,78.82,1,"5"
1.4814,.9638,78.48,1,"5"
1.4769,.9638,80.12,1,"5"
1.4723,.9637,85.55,1,"5"
1.4678,.9637,94.45,1,"5"
1.4632,.9637,104.39,1,"5"
1.4586,.9636,112.01,1,"5"
1.4541,.9636,114.32,1,"5"
1.4495,.9635,110.42,1,"5"
1.445,.9635,102.81,1,"5"
1.4404000000000001,.9633999999999999,95.91,1,"5"
1.4358,.9633999999999999,92.78,1,"5"
1.4313,.9632999999999999,93.65,1,"5"
1.4267,.9632999999999999,97.28,1,"5"
1.4222000000000001,.9632000000000001,102.06,1,"5"
1.4176,.9632000000000001,106.06,1,"5"
1.413,.9632000000000001,107.72,1,"5"
1.4085,.9631000000000001,106.97,1,"5"
1.4039000000000001,.9631000000000001,105.17,1,"5"
1.3994000000000002,.963,103.85,1,"5"
1.3948,.963,103.96,1,"5"
1.3902,.9629,105.58,1,"5"
1.3857000000000002,.9629,107.73,1,"5"
1.3811,.9628,108.96,1,"5"
1.3765999999999998,.9628,108.41,1,"5"
1.372,.9628,106.37,1,"5"
1.3674000000000002,.9627,103.8,1,"5"
1.3629,.9627,101.22,1,"5"
1.3583,.9626,97.94,1,"5"
1.3538,.9626,92.17,1,"5"
1.3492,.9625,82.73,1,"5"
1.3446,.9625,70.76,1,"5"
1.3400999999999998,.9623999999999999,59.35,1,"5"
1.3355,.9623999999999999,51.16,1,"5"
1.331,.9622999999999999,46.78,1,"5"
1.3264,.9622999999999999,45.42,1,"5"
1.3217999999999999,.9622999999999999,46.19,1,"5"
1.3173,.9622,48.19,1,"5"
1.3127,.9622,49.84,1,"5"
1.3082,.9621000000000001,49.4,1,"5"
1.3035999999999999,.9621000000000001,46.4,1,"5"
1.299,.962,42.17,1,"5"
1.2945,.962,38.49,1,"5"
1.2899,.9619,36.11,1,"5"
1.2854,.9619,34.69,1,"5"
1.2808,.9618,33.8,1,"5"
1.2762,.9618,33.37,1,"5"
1.2717,.9618,33.36,1,"5"
1.2671,.9617,33.53,1,"5"
1.2626,.9617,33.74,1,"5"
1.258,.9616,34.05,1,"5"
1.2534,.9616,34.52,1,"5"
1.2489000000000001,.9615,34.86,1,"5"
1.2443,.9615,34.62,1,"5"
1.2398,.9614,33.69,1,"5"
1.2352,.9614,32.44,1,"5"
1.2306,.9612999999999999,31.3,1,"5"
1.2261,.9612999999999999,30.26,1,"5"
1.2215,.9612999999999999,29.05,1,"5"
1.217,.9612,27.75,1,"5"
1.2124000000000001,.9612,26.75,1,"5"
1.2078,.9611000000000001,26.44,1,"5"
1.2033,.9611000000000001,26.81,1,"5"
1.1987,.961,27.67,1,"5"
1.1942000000000002,.961,28.78,1,"5"
1.1896,.961,29.92,1,"5"
1.185,.9609,30.93,1,"5"
1.1805,.9609,31.7,1,"5"
1.1759000000000002,.9608,32.06,1,"5"
1.1714,.9608,31.87,1,"5"
1.1668,.9607,31.16,1,"5"
1.1622000000000001,.9607,30.23,1,"5"
1.1577,.9606,29.43,1,"5"
1.1531,.9606,28.89,1,"5"
1.1485999999999998,.9605,28.6,1,"5"
1.144,.9605,28.48,1,"5"
1.1394000000000002,.9605,28.49,1,"5"
1.1349,.9604,28.67,1,"5"
1.1302999999999999,.9604,29.14,1,"5"
1.1258,.9602999999999999,29.9,1,"5"
1.1212,.9602999999999999,30.74,1,"5"
1.1165999999999998,.9602,31.64,1,"5"
1.1120999999999999,.9602,32.85,1,"5"
1.1075,.9601000000000001,34.64,1,"5"
1.103,.9601000000000001,37.07,1,"5"
1.0984,.96,39.88,1,"5"
1.0937999999999999,.96,42.52,1,"5"
1.0893,.96,44.23,1,"5"
1.0847,.9599,44.36,1,"5"
1.0802,.9599,42.78,1,"5"
1.0756,.9598,40.08,1,"5"
1.071,.9598,37.13,1,"5"
1.0665,.9597,34.61,1,"5"
1.0619,.9597,32.75,1,"5"
1.0574000000000001,.9596,31.45,1,"5"
1.0528,.9596,30.5,1,"5"
1.0482,.9595,29.83,1,"5"
1.0437,.9595,29.44,1,"5"
1.0391,.9595,29.41,1,"5"
1.0346,.9594,29.69,1,"5"
1.03,.9594,30.06,1,"5"
1.0254,.9592999999999999,30.39,1,"5"
1.0209,.9592999999999999,30.79,1,"5"
1.0163,.9592,31.44,1,"5"
1.0118,.9592,32.17,1,"5"
1.0072,.9592,32.72,1,"5"
1.0026,.9591000000000001,33.12,1,"5"
.9981,.9591000000000001,33.94,1,"5"
.9935,.959,36.02,1,"5"
.989,.959,39.99,1,"5"
.9843999999999999,.9589,45.67,1,"5"
.9798,.9589,51.75,1,"5"
.9753,.9588,56.66,1,"5"
.9707,.9588,59.87,1,"5"
.9662000000000001,.9587,61.93,1,"5"
.9616,.9587,63.01,1,"5"
.957,.9587,62.46,1,"5"
.9525,.9586,60.17,1,"5"
.9479,.9586,57.64,1,"5"
.9434,.9585,57.02,1,"5"
.9388,.9585,59.14,1,"5"
.9342,.9584,62.84,1,"5"
.9297000000000001,.9584,65.83,1,"5"
.9251,.9582999999999999,66.31,1,"5"
.9206,.9582999999999999,64.13,1,"5"
.916,.9582999999999999,60.63,1,"5"
.9114,.9582,57.32,1,"5"
.9068999999999999,.9582,54.96,1,"5"
.9023,.9581000000000001,53.59,1,"5"
.8977999999999999,.9581000000000001,53.19,1,"5"
.8932,.958,53.95,1,"5"
.8886000000000001,.958,56.04,1,"5"
.8841,.9579,59.15,1,"5"
.8795,.9579,62.5,1,"5"
.875,.9578,65.18,1,"5"
.8704,.9578,66.69,1,"5"
.8657999999999999,.9578,67.42,1,"5"
.8613,.9577,68.55,1,"5"
.8567,.9577,71.21,1,"5"
.8522000000000001,.9576,75.37,1,"5"
.8476,.9576,79.65,1,"5"
.843,.9575,82.52,1,"5"
.8385,.9575,83.53,1,"5"
